place_id,place_name,review_id,name,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURZeHRLTXp3RRAB,Keen-thong Ho,https://www.google.com/maps/contrib/100820648385540707314/reviews?entry=ttu,3,Very limited shower facility. I think there is only like 4 to 5 cubicles. You will need to wait for shower almost every time. Gym is small but has a large open area outside the gym for outdoor workout.,5 years ago,2019-12-17T14:44:51,,,,1,93,1,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURZLXVhSTVnRRAB,Long Tian Gui Jie,https://www.google.com/maps/contrib/116099759280786823213/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,2,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURZLXFybjNnRRAB,Chan ka yan,https://www.google.com/maps/contrib/116687330924747660657/reviews?entry=ttu,5,Love to gym here,5 years ago,2019-12-17T14:44:51,,,,0,69,98,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURZc3VhN3R3RRAB,kenny koh,https://www.google.com/maps/contrib/104150607840040180359/reviews?entry=ttu,3,Pool is fantastic! The view is great! However it gets crowded during peak period. Convenient location!,5 years ago,2019-12-17T14:44:51,,,,1,28,20,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURZbUtTRVp3EAE,Leo Z.,https://www.google.com/maps/contrib/108997802671614664976/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,21,5,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURZa09XaWdnRRAB,Guenter Semoreba,https://www.google.com/maps/contrib/105444880916065796732/reviews?entry=ttu,4,"They have pool at this location. I like this gym, they have decent amount of equipment.. they have all the basics free weights. Its a bit small and no fancy stuff like their other outlets.",5 years ago,2019-12-17T14:44:51,,,,0,41,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNZbS0yOEJBEAE,AR MIDANI,https://www.google.com/maps/contrib/106400818707021737738/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,14,90,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNZdE1pQk5BEAE,Jagjeet kaur Hans,https://www.google.com/maps/contrib/105232659152501008773/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,4,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURvdDRLQmdBRRAB,Mickey,https://www.google.com/maps/contrib/116292360776747352317/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,2,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNnN3VuMnpnRRAB,Joanne Lim,https://www.google.com/maps/contrib/114417143774761772673/reviews?entry=ttu,4,"This is one of the smaller platinum outlets for Fitness First. The price point is higher than average, but so is the service that you'll experience.

The gym is small, but it is not usually overcrowded during lunch, which leads to quicker workouts and showers. There's a lot of treadmill machines that are underused; most of the activity is concentrated in the free weights area.

The counter staff are always on hand to cater to your needs. One of them personally helped me search the gym and locker rooms when I misplaced my card. The women's locker rooms have also just been upgraded with quality rain showers.

The pool holds stunning views during sunset; whether you're soaking in the water, lounging on the reclining deck chairs or dozing off in the hammocks.

I'd give this outlet a perfect 5 stars if it were open on weekend nights.",5 years ago,2019-12-17T14:44:51,,,,3,54,64,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURvbm8tdi13RRAB,Hussain Shah,,2,,5 years ago,2019-12-17T14:44:51,,,,0,,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNvcjZHY2JBEAE,Angelina Steven,https://www.google.com/maps/contrib/104342726144674713353/reviews?entry=ttu,4,Nice Gym at CBD area with swimming pool and view.,5 years ago,2019-12-17T14:44:51,,,,0,27,39,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNvczlMUDBRRRAB,Tan Gui Hong,https://www.google.com/maps/contrib/108626417601575237164/reviews?entry=ttu,1,Comercial. Horrible place. Unsafe.,5 years ago,2019-12-17T14:44:51,,,,0,21,3,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNvX1plNjJ3RRAB,Kevin Loh,https://www.google.com/maps/contrib/103883576324070838275/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,33,8,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNvcnJMVnB3RRAB,Muhammad Farid Zulkifli,https://www.google.com/maps/contrib/100070538955119885921/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,107,19,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURJdWVtTFh3EAE,Afriady Lisandy (awen),https://www.google.com/maps/contrib/101624113859966511235/reviews?entry=ttu,5,"One of the FF that has pool, decent amount of equipment. More on the treadmill machines. Outdoor class activities are available here.",5 years ago,2019-12-17T14:44:51,,,,0,156,176,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURJOF8zR3lnRRAB,Nicholas Neo,https://www.google.com/maps/contrib/105689461016825412219/reviews?entry=ttu,5,,5 years ago,2019-12-17T14:44:51,,,,0,7,1,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURJZzhudGJnEAE,Asif Iqbal,https://www.google.com/maps/contrib/112773419150211757600/reviews?entry=ttu,4,Decent FF platinum gym. Comes with an infinity lap pool and plenty of space for outdoor workouts. Attire provided. #BrownManReviews,5 years ago,2019-12-17T14:44:51,,,,0,96,43,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURJNXA2dnlnRRAB,Yelimyerim,https://www.google.com/maps/contrib/112726943032085647793/reviews?entry=ttu,1,"The most Terrible gym, staffs has no responsiblity and process was so inconvience",5 years ago,2019-12-17T14:44:51,,,,1,1,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURJaktEVE13EAE,Reuben Jonaspretzels,https://www.google.com/maps/contrib/100225968622487878966/reviews?entry=ttu,4,Quite a good gym. There are many equipment and treadmills.,5 years ago,2019-12-17T14:44:51,,,,0,24,4,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURJNUxiRVF3EAE,Valerie Lim,https://www.google.com/maps/contrib/115477560694199856469/reviews?entry=ttu,5,"FF OGS freestyle area , equipments, Gx or swim. U choose!",5 years ago,2019-12-17T14:44:51,,,,1,34,15,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNJem9TanpBRRAB,Jason Lee,https://www.google.com/maps/contrib/115978636710000788213/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:51,,,,0,22,7,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNJd3BPSWxnRRAB,Martina Kwang,https://www.google.com/maps/contrib/116171765006282653367/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:51,,,,0,81,95,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUR3Z0pLLVdBEAE,mytravel tag,https://www.google.com/maps/contrib/108633592926547457243/reviews?entry=ttu,5,Great looking pool and good gym with stunning view,6 years ago,2018-12-17T14:44:51,,,,0,25,14,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3OGEyUXNBRRAB,L Tan,https://www.google.com/maps/contrib/103818139121052214065/reviews?entry=ttu,4,,6 years ago,2018-12-17T14:44:51,,,,0,9,,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRcDRhSllREAE,Noel Gold,https://www.google.com/maps/contrib/116586805017814189122/reviews?entry=ttu,5,Staff are very friendly and helpful..,6 years ago,2018-12-17T14:44:51,,,,0,29,959,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRdzlYTVhnEAE,Zhenhui Huang,https://www.google.com/maps/contrib/117500037399907993759/reviews?entry=ttu,4,"One of the oldest fitness first outlet in Singapore. They have all the basics free weights and machines you would usually need and there is a swimming pool, steam bath and sauna too. no fancy stuff like the newer outlets in bugis or paya lebar. Location is in between Chinatown and Clarke quay mrt station.",6 years ago,2018-12-17T14:44:51,,,,0,45,183,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3NnNhUTJ3RRAB,Mark del Mundo,https://www.google.com/maps/contrib/116531848269251579507/reviews?entry=ttu,5,Awesome service.. look for Mark del Mundo if you need anything from fitness first - 87999329,6 years ago,2018-12-17T14:44:51,,,,0,9,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNnXzRqWE9BEAE,naren thurga,,5,,6 years ago,2018-12-17T14:44:51,,,,0,,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNncHVleWdRRRAB,Tatiana Zharova,https://www.google.com/maps/contrib/106012075400181395776/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,3,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRMjk3czlnRRAB,Yuan Grenien,https://www.google.com/maps/contrib/108165955147996357700/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,9,,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRcjYzbWd3RRAB,Julianto Tan,https://www.google.com/maps/contrib/110671239018941340472/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,2,1,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNBbXJxcTlnRRAB,Russell Chan,https://www.google.com/maps/contrib/112386926962705085336/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,270,1154,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBMEx2aFZREAE,Kim-Don P,https://www.google.com/maps/contrib/106976621630162438356/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,75,127,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUN3amFmUmJREAE,jamesharryson Thor,https://www.google.com/maps/contrib/107824507171817814698/reviews?entry=ttu,3,gym night,6 years ago,2018-12-17T14:44:52,,,,1,9,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3X2VpWTFBRRAB,Terence Chua,https://www.google.com/maps/contrib/105815988144163853110/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,6,12,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRbDdyMkp3EAE,Aik Sittichai,https://www.google.com/maps/contrib/114122813402755091170/reviews?entry=ttu,5,"A compact platinum club in downtown Singapore with one big group exercise studio, and outdoor pool and outdoor cycling machines.

The locker room are quite big for the club size but the shower section is slightly small and the soap / shampoo looks confusing somehow",6 years ago,2018-12-17T14:44:52,,,,4,815,2105,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChRDSUhNMG9nS0VJQ0FnSUNBOHVBbxAB,Rizki Kintil,https://www.google.com/maps/contrib/117026985424349669734/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,15,1,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURnaVBYakd3EAE,Farhan Abdul Wahab,https://www.google.com/maps/contrib/111060258681313999346/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,18,6,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNBX3VEQlBREAE,William Henry Taslim,https://www.google.com/maps/contrib/117394611613529397807/reviews?entry=ttu,4,"This gym might fall short in terms of affordability and size. However, it has really friendly staffs and trainers that know you by name. The night view here is absolutely stunning, I love doing the outdoor classes, or just chilling by the pool at night.",6 years ago,2018-12-17T14:44:52,,,,2,16,12,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBbExQamNREAE,Mark Spencer,https://www.google.com/maps/contrib/112379503302872833213/reviews?entry=ttu,1,"very disappointed with them, they charged me alot. i cant recommend anyone.",6 years ago,2018-12-17T14:44:52,,,,0,28,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBX0t2REJREAE,Alka Gupta,https://www.google.com/maps/contrib/105875299995186292373/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,27,609,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURncDVqMzBnRRAB,Jaap Doornbos,https://www.google.com/maps/contrib/107840093411227401394/reviews?entry=ttu,1,"Surely an amazing gym, but for one day walk I they charge 53 dollars! Wow, I have never been to such an expensive gym......",6 years ago,2018-12-17T14:44:52,,,,0,31,21,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURnMElQc19RRRAB,David Wilson,https://www.google.com/maps/contrib/101723593893495486788/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,11,167,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRbmRtNDBBRRAB,Sng Yong Hwee Sng,https://www.google.com/maps/contrib/117987789077858283246/reviews?entry=ttu,5,Which outlet?,6 years ago,2018-12-17T14:44:52,,,,0,329,112,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRbVBpQUVnEAE,Kiang Lr,https://www.google.com/maps/contrib/116365554153267014677/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,4,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBOXVLY0xnEAE,Somesh Pathak,https://www.google.com/maps/contrib/116057155632014060963/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:52,,,,0,15,3603,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNnaXRyNm9RRRAB,Michael Hutany,https://www.google.com/maps/contrib/102355297953961217095/reviews?entry=ttu,4,,6 years ago,2018-12-17T14:44:52,,,,0,5,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURRODdtUWZnEAE,H K So,https://www.google.com/maps/contrib/109222361106783405874/reviews?entry=ttu,4,,6 years ago,2018-12-17T14:44:52,,,,0,16,45,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNBbThUX3R3RRAB,KL Loy,https://www.google.com/maps/contrib/111331052989225116235/reviews?entry=ttu,5,Nice FF Gym with a great swimming pool view.,6 years ago,2018-12-17T14:44:53,,,,0,169,122,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNBMGFXaHNnRRAB,PaulMH Paul,https://www.google.com/maps/contrib/103672898419783095572/reviews?entry=ttu,4,,6 years ago,2018-12-17T14:44:53,,,,0,37,150,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNnbjZuVDN3RRAB,Dennis Wan,https://www.google.com/maps/contrib/114813785802578111448/reviews?entry=ttu,5,,6 years ago,2018-12-17T14:44:53,,,,0,150,626,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRcF95Z2NBEAE,Cynthia Lim,https://www.google.com/maps/contrib/117345181147360622805/reviews?entry=ttu,5,"Friendly staff, dignified facilities!",6 years ago,2018-12-17T14:44:53,,,,0,22,48,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRdTh5M0Z3EAE,Andrew,https://www.google.com/maps/contrib/114162940932164730585/reviews?entry=ttu,3,,6 years ago,2018-12-17T14:44:53,,,,0,46,1519,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURRemRUd013EAE,Andy,https://www.google.com/maps/contrib/102804750210215884961/reviews?entry=ttu,4,,7 years ago,2017-12-17T14:44:53,,,,0,192,259,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURRbDZUZkxnEAE,CS,https://www.google.com/maps/contrib/113514242366574962563/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,87,337,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNRbk1YajhRRRAB,Vikas Rout,https://www.google.com/maps/contrib/103361507309185216406/reviews?entry=ttu,4,Good option for fitness in Singapore,7 years ago,2017-12-17T14:44:53,,,,0,53,,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRZ3R5dnNnRRAB,Umai Private Chef (Alex),https://www.google.com/maps/contrib/113311006462179808611/reviews?entry=ttu,5,Great place,7 years ago,2017-12-17T14:44:53,,,,0,57,21,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURnel9uQ1B3EAE,Kenichiro Yamagishi,,5,,7 years ago,2017-12-17T14:44:53,,,,0,,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURnc3ZXOE5nEAE,Naskar,https://www.google.com/maps/contrib/100678664190674529010/reviews?entry=ttu,4,,7 years ago,2017-12-17T14:44:53,,,,0,76,171,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3bnN5QnlBRRAB,Christophe Beltrando,https://www.google.com/maps/contrib/115736102757033725193/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,34,2,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNnck1meC1BRRAB,Nicholas Woo,https://www.google.com/maps/contrib/109439749844085850233/reviews?entry=ttu,3,,7 years ago,2017-12-17T14:44:53,,,,0,10,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURnazR2U0F3EAE,DENNIS LIM,https://www.google.com/maps/contrib/100617060357989905837/reviews?entry=ttu,5,"The place is good near to chinatown , raffles place and clarke quay MRT. And also inside the gym there also have a swimming pool and a lot of gym stuff",7 years ago,2017-12-17T14:44:53,,,,0,15,1,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNnMGFuN21nRRAB,Abs,https://www.google.com/maps/contrib/114955406696886721939/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,16,3,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNROE0tQ2J3EAE,Marie Kokiopoulos,https://www.google.com/maps/contrib/115591897215034757154/reviews?entry=ttu,5,"Day pass was $30 but dont fret, you get loads for it!

Nicely equipped gym, free towels and gym clothes plus access to swimming pool (open until 11pm which we took advantage of for a late night dip)

Staff was super friendly as well :)",7 years ago,2017-12-17T14:44:53,,,,0,4,13,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRNGFPdUNBEAE,Gabby Lim,https://www.google.com/maps/contrib/113144924762617557388/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,6,1,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNRaWRyOHVBRRAB,Wen Xuan Yasa,https://www.google.com/maps/contrib/106592512751588292703/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,12,17,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNnMnVuX0RnEAE,Daniel Lim,https://www.google.com/maps/contrib/106313044157975387748/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,43,973,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRcWJqa1FBEAE,Thorn Drumheller,https://www.google.com/maps/contrib/100060585866972854181/reviews?entry=ttu,5,Great gym with great facilities,7 years ago,2017-12-17T14:44:53,,,,1,60,73,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNRODQ2ZHZBRRAB,Sinan Bozdag,https://www.google.com/maps/contrib/115094382717474118321/reviews?entry=ttu,5,Best fitness first ever,7 years ago,2017-12-17T14:44:53,,,,0,150,53,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3ek9uMTF3RRAB,Christopher Peh,https://www.google.com/maps/contrib/113854241256134478104/reviews?entry=ttu,4,"Clean, Friendly and Specious",7 years ago,2017-12-17T14:44:53,,,,0,18,5,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNBbE1TZFNnEAE,Jonathan Lim,https://www.google.com/maps/contrib/108885485734615479658/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,32,52,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURRdE5Dd1BREAE,YD Aen,https://www.google.com/maps/contrib/100714014629068264515/reviews?entry=ttu,4,"Equip with swimming pools, nice city view with a large outdoor workout area at level 5. Usually not so crowded, ideal place for workout.",7 years ago,2017-12-17T14:44:53,,,,0,28,29,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURndEktVE9REAE,Kim Hong Ng,https://www.google.com/maps/contrib/106848998190832501900/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,76,9,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNnb1BMUEJBEAE,Cong Zhao,https://www.google.com/maps/contrib/101647947344849605790/reviews?entry=ttu,4,Great view,7 years ago,2017-12-17T14:44:53,,,,0,20,142,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURna2ViNU13EAE,Ang Gemaine,https://www.google.com/maps/contrib/107461974702457696428/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,3,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRc1lMWFNREAE,Andrew Lam,https://www.google.com/maps/contrib/101983826943655878119/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,65,123,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNBcmE3bXp3RRAB,Rene Tan,https://www.google.com/maps/contrib/112818792270253215404/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:53,,,,0,32,2182,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNRajlHZjRnRRAB,Yasser Mohamed,https://www.google.com/maps/contrib/104618333550558078821/reviews?entry=ttu,3,,7 years ago,2017-12-17T14:44:53,,,,0,87,40,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURBamRIbnhRRRAB,Janice Pang,https://www.google.com/maps/contrib/112846990237599873868/reviews?entry=ttu,4,,7 years ago,2017-12-17T14:44:54,,,,0,141,40,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURBbl92VXhnRRAB,C L,https://www.google.com/maps/contrib/111380933672266279707/reviews?entry=ttu,2,The pool isnt very clean.,7 years ago,2017-12-17T14:44:54,,,,0,48,21,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRbU4tQ3NBRRAB,S Y,https://www.google.com/maps/contrib/101181237152524505397/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:54,,,,0,184,218,1,,
